realvd,sortby,direct,day,time,speed,accu,jam_percent,congest
VQRTE00,11.0,3,5,4,51.9927213939,0.180735294882,0.0,0.0
VQRTE00,11.0,3,5,5,51.423965697,0.185857144571,0.0,0.0
VQRTE00,11.0,3,5,6,50.129369,0.352857144571,0.0,0.0
VQRTE00,11.0,3,5,7,53.6328575833,0.641805556111,0.0,0.0
VQRTE00,11.0,3,5,8,51.0945944722,1.10055555417,0.0,0.0
VQRTE00,11.0,3,5,9,50.4493073889,1.50569445,0.0,0.0
VQRTE00,11.0,3,5,10,49.8510579444,1.91333333611,0.0,0.0
VQRTE00,11.0,3,5,11,49.1051856667,2.15277775556,0.0,0.0
VQRTE00,11.0,3,5,12,48.7278548056,2.18472223056,0.0,0.0
VQRTE00,11.0,3,5,13,49.1881422222,2.04680554722,0.0,0.0
VQRTE00,11.0,3,5,14,50.3886632941,2.09528569429,0.0,0.0
VQRTE00,11.0,3,5,15,47.1839111471,2.34028568857,0.0,0.0
VQRTE00,11.0,3,5,16,49.9007563529,2.37361111667,0.0,0.0
VQRTE00,11.0,3,5,17,48.8530107222,2.42361112222,0.0,0.0
VQRTE00,11.0,3,5,18,47.9924555833,2.74671427143,0.0244,0.0
VQRTE00,11.0,3,5,19,48.0935715714,2.70228569429,0.0244,0.0
VQRTE00,11.0,3,5,20,48.9336611111,2.01861110556,0.0244,0.0
VQRTE00,11.0,3,5,21,49.2480155556,1.45847222306,0.0,0.0
VQRTE00,11.0,3,5,22,52.7538980278,1.36611111111,0.0,0.0
VQRTE00,11.0,3,5,23,52.6435505556,0.901527776944,0.0,0.0
VQRTE00,11.0,3,6,0,50.406485,0.479027778889,0.0,0.0
VQRTE00,11.0,3,6,1,50.1508504444,0.268333333611,0.0,0.0
VQRTE00,11.0,3,6,2,48.9994985833,0.159142857686,0.0,0.0
VQRTE00,11.0,3,6,3,46.4440208571,0.107741936,0.0,0.0
VQRTE00,11.0,3,6,4,52.4099942222,0.113695651478,0.0,0.0
VQRTE00,11.0,3,6,5,49.8292598182,0.11321428575,0.0,0.0
VQRTE00,11.0,3,6,6,51.8478556667,0.240303029697,0.0,0.0
VQRTE00,11.0,3,6,7,53.6479146667,0.389393936061,0.0,0.0
VQRTE00,11.0,3,6,8,53.0170663939,0.602727273333,0.0,0.0
VQRTE00,11.0,3,6,9,50.9162804545,0.905000001818,0.0,0.0
VQRTE00,11.0,3,6,10,50.4715725455,1.3766666697,0.0,0.0
VQRTE00,11.0,3,6,11,49.1778792727,1.78772727879,0.0,0.0
VQRTE00,11.0,3,6,12,49.0247116667,2.20681816667,0.0,0.0
VQRTE00,11.0,3,6,13,49.5690582121,1.89863635152,0.0,0.0
VQRTE00,11.0,3,6,14,49.7474666875,2.08121210909,0.0,0.0
VQRTE00,11.0,3,6,15,49.4889311818,2.44833334848,0.0,0.0
VQRTE00,11.0,3,6,16,47.8777621818,2.46318180303,0.0,0.0
VQRTE00,11.0,3,6,17,47.5670898182,2.42833332121,0.0244,0.0
VQRTE00,11.0,3,6,18,47.6207213333,2.8259091,0.0244,0.0
VQRTE00,11.0,3,6,19,47.9695800606,2.15454545152,0.0,0.0
VQRTE00,11.0,3,6,20,48.0316383636,1.77060603636,0.0,0.0
VQRTE00,11.0,3,6,21,48.6056086364,1.47196969394,0.0,0.0
VQRTE00,11.0,3,6,22,49.6482350606,1.14909090182,0.0,0.0
VQRTE00,11.0,3,6,23,52.5675362121,0.754393936364,0.0,0.0
VQRTE00,11.0,3,0,0,48.7105775758,0.427575758788,0.0,0.0
VQRTE00,11.0,3,0,1,52.0409499062,0.226212123636,0.0,0.0
VQRTE00,11.0,3,0,2,48.4585829063,0.126363636667,0.0,0.0
VQRTE00,11.0,3,0,3,46.6418387879,0.13875000025,0.0,0.0
VQRTE00,11.0,3,0,4,47.0397373939,0.150806453097,0.0,0.0
VQRTE00,11.0,3,0,5,49.0836784375,0.121212121242,0.0,0.0
VQRTE00,11.0,3,0,6,48.5166873333,0.365588238529,0.0,0.0
VQRTE00,11.0,3,0,7,51.2704527273,0.823030298485,0.0,0.0
VQRTE00,11.0,3,0,8,44.8110054545,3.67893940303,0.0244,0.0
VQRTE00,11.0,3,0,9,46.6263160303,3.26636364697,0.0488,0.0
VQRTE00,11.0,3,0,10,45.0159715455,3.90878786364,0.122,0.0
VQRTE00,11.0,3,0,11,46.2028345455,2.73712121515,0.0,0.0
VQRTE00,11.0,3,0,12,48.2558525294,2.29455883529,0.0,0.0
VQRTE00,11.0,3,0,13,49.0600307059,2.12220587353,0.0,0.0
VQRTE00,11.0,3,0,14,49.0293196765,2.25176472059,0.0,0.0
VQRTE00,11.0,3,0,15,48.8488625588,2.44044119412,0.0,0.0
VQRTE00,11.0,3,0,16,49.9134366667,2.36106063939,0.0,0.0
VQRTE00,11.0,3,0,17,47.7614548182,2.48166669091,0.0,0.0
VQRTE00,11.0,3,0,18,46.7335526667,3.65696969394,0.0488,0.0
VQRTE00,11.0,3,0,19,49.0974056061,5.87687493125,0.1707,0.0
VQRTE00,11.0,3,0,20,50.1829699375,3.72863636667,0.0488,0.0
VQRTE00,11.0,3,0,21,52.7029977273,1.27696969697,0.0,0.0
VQRTE00,11.0,3,0,22,50.8472976129,0.919696971212,0.0,0.0
VQRTE00,11.0,3,0,23,51.3199469063,0.725156244375,0.0,0.0
VQRTE00,11.0,3,1,0,47.3536300968,0.366129032258,0.0,0.0
VQRTE00,11.0,3,1,1,49.1078721563,0.180000000156,0.0,0.0
VQRTE00,11.0,3,1,2,46.366383375,0.117333333567,0.0,0.0
VQRTE00,11.0,3,1,3,49.2014107742,0.12921875025,0.0,0.0
VQRTE00,11.0,3,1,4,47.9003884688,0.156093751375,0.0,0.0
VQRTE00,11.0,3,1,5,50.3221198333,0.135757576606,0.0,0.0
VQRTE00,11.0,3,1,6,49.1600998125,0.3796875025,0.0,0.0
VQRTE00,11.0,3,1,7,51.7164818788,0.804545457576,0.0,0.0
VQRTE00,11.0,3,1,8,44.1811070303,3.79439394848,0.0244,0.0
VQRTE00,11.0,3,1,9,46.0241343333,3.68090912121,0.0488,0.0
VQRTE00,11.0,3,1,10,44.4252624848,4.67742427576,0.2195,0.0
VQRTE00,11.0,3,1,11,46.5115950303,2.96560604545,0.0244,0.0
VQRTE00,11.0,3,1,12,47.1583073714,2.3687143,0.0244,0.0
VQRTE00,11.0,3,1,13,50.8607305405,2.05864864054,0.0,0.0
VQRTE00,11.0,3,1,14,47.8526229189,2.26675675514,0.0,0.0
VQRTE00,11.0,3,1,15,48.6232561622,2.56094595405,0.0,0.0
VQRTE00,11.0,3,1,16,48.4693796486,2.33689188649,0.0,0.0
VQRTE00,11.0,3,1,17,49.7322625946,2.30851348919,0.0,0.0
VQRTE00,11.0,3,1,18,47.7195048056,4.50930556667,0.1463,0.0
VQRTE00,11.0,3,1,19,49.882652,5.47878784242,0.2439,0.0
VQRTE00,11.0,3,1,20,50.2825088857,3.59728571714,0.0244,0.0
VQRTE00,11.0,3,1,21,51.50732325,1.34111111111,0.0,0.0
VQRTE00,11.0,3,1,22,50.6809693714,0.897142866857,0.0,0.0
VQRTE00,11.0,3,1,23,51.6859529412,0.695428571429,0.0,0.0
VQRTE00,11.0,3,2,0,49.0304098824,0.350588235882,0.0,0.0
VQRTE00,11.0,3,2,1,50.8781336765,0.189117648529,0.0,0.0
VQRTE00,11.0,3,2,2,49.6492823429,0.122205882176,0.0,0.0
VQRTE00,11.0,3,2,3,48.6363734571,0.142352941294,0.0,0.0
VQRTE00,11.0,3,2,4,49.1340383143,0.148235295441,0.0,0.0
VQRTE00,11.0,3,2,5,53.9887886857,0.132571428829,0.0,0.0
VQRTE00,11.0,3,2,6,49.6757800286,0.370714285714,0.0,0.0
VQRTE00,11.0,3,2,7,52.4766346571,0.799285718286,0.0,0.0
VQRTE00,11.0,3,2,8,44.0399053429,3.93671430286,0.0732,0.0
VQRTE00,11.0,3,2,9,45.8265166857,3.44114287029,0.0244,0.0
VQRTE00,11.0,3,2,10,44.5287856,3.97628568857,0.0732,0.0
VQRTE00,11.0,3,2,11,46.2183359429,2.77199999143,0.0,0.0
VQRTE00,11.0,3,2,12,47.4722329429,2.30357144857,0.0,0.0
VQRTE00,11.0,3,2,13,48.6497009143,2.08042859429,0.0,0.0
VQRTE00,11.0,3,2,14,49.824802,0.96,0.0,0.0
VQRTE00,11.0,3,2,15,45.522125,2.2150002,0.0,0.0
VQRTE00,11.0,3,2,16,45.5284,2.26,0.0,0.0
VQRTE00,11.0,3,2,17,48.200687,1.96,0.0,0.0
VQRTE00,11.0,3,2,18,42.232754,3.615,0.0732,0.0
VQRTE00,11.0,3,2,19,47.92335,3.17,0.1951,0.0
VQRTE00,11.0,3,2,20,50.407932,1.5,0.0976,0.0
VQRTE00,11.0,3,2,21,44.82779,1.525,0.0,0.0
VQRTE00,11.0,3,2,22,46.012157,0.85,0.0,0.0
VQRTE00,11.0,3,2,23,46.33299,0.575,0.0,0.0
VQRTE00,11.0,3,3,0,44.912807,0.4,0.0,0.0
VQRTE00,11.0,3,3,1,42.945293,0.16499999,0.0,0.0
VQRTE00,11.0,3,3,2,41.701,0.085,0.0,0.0
VQRTE00,11.0,3,3,3,35.909092,0.095,0.0,0.0
VQRTE00,11.0,3,3,4,41.636364,0.155,0.0,0.0
VQRTE00,11.0,3,3,5,45.76412,0.135,0.0,0.0
VQRTE00,11.0,3,3,6,45.713463,0.33999997,0.0,0.0
VQRTE00,11.0,3,3,7,47.297184,0.85,0.0,0.0
VQRTE00,11.0,3,3,8,43.88896,3.115,0.0732,0.0
VQRTE00,11.0,3,3,9,42.289856,3.615,0.0,0.0
VQRTE00,11.0,3,3,10,43.57109,4.5,0.0976,0.0
VQRTE00,11.0,3,3,11,43.688644,3.19,0.0,0.0
VQRTE00,11.0,3,3,12,45.746742,2.2649999,0.0,0.0
VQRTE00,11.0,3,3,13,45.871,2.145,0.0,0.0
VQRTE00,11.0,3,3,14,44.404755,2.5149999,0.0,0.0
VQRTE00,11.0,3,3,15,47.42739,2.33,0.0,0.0
VQRTE00,11.0,3,3,16,45.111145,2.2849998,0.0,0.0
VQRTE00,11.0,3,3,17,43.851757,2.3400002,0.0,0.0
VQRTE00,11.0,3,3,18,46.415516,2.915,0.0976,0.0
VQRTE00,11.0,3,3,19,44.318478,4.705,0.3171,0.0
VQRTE00,11.0,3,3,20,46.685856,2.46,0.0,0.0
VQRTE00,11.0,3,3,21,49.506073,1.46,0.0,0.0
VQRTE00,11.0,3,3,22,46.7975,2.355,0.0,0.0
VQRTE00,11.0,3,3,23,47.55437,0.64,0.0,0.0
VQRTE00,12.0,4,4,0,55.830475,1.48,0.0,0.0
VQRTE00,12.0,4,4,1,55.889427,0.76,0.0,0.0
VQRTE00,12.0,4,4,2,52.02036,0.39499998,0.0,0.0
VQRTE00,12.0,4,4,3,57.930954,0.26500002,0.0,0.0
VQRTE00,12.0,4,4,4,60.66875,0.325,0.0,0.0
VQRTE00,12.0,4,4,5,60.706,0.34,0.0,0.0
VQRTE00,12.0,4,4,6,50.871075,0.815,0.0,0.0
VQRTE00,12.0,4,4,7,46.72441,2.135,0.0,0.0
VQRTE00,12.0,4,4,8,49.34141,4.6800003,0.0244,0.0
VQRTE00,12.0,4,4,9,39.77297,17.05,0.4634,0.3444
VQRTE00,12.0,4,4,10,47.734795,6.7749996,0.1951,0.0617
VQRTE00,12.0,4,4,11,50.841038,5.675,0.0732,0.0
VQRTE00,12.0,4,4,12,47.568035,5.625,0.0,0.049
VQRTE00,12.0,4,4,13,50.14285,5.815,0.1463,0.0
VQRTE00,12.0,4,4,14,47.90706,6.55,0.0732,0.0555
VQRTE00,12.0,4,4,15,49.977295,7.2,0.0732,0.0
VQRTE00,12.0,4,4,16,54.76,2.09,0.1463,0.0
VQRTE00,12.0,4,4,17,51.07,2.325,0.2439,0.0
VQRTE00,12.0,4,4,18,48.95,3.725,0.878,0.0
VQRTE00,12.0,4,4,19,48.12,5.285,0.9268,0.0345
VQRTE00,12.0,4,4,20,45.24,2.25,0.8293,0.0
VQRTE00,12.0,4,4,21,46.81,2.085,0.6098,0.0
VQRTE00,12.0,4,4,22,51.659996,1.69,0.5122,0.0
VQRTE00,12.0,4,4,23,53.74,1.185,0.122,0.0
VQRTE00,12.0,4,5,0,62.53,0.575,0.0,0.0
VQRTE00,12.0,4,5,1,62.18,0.375,0.0,0.0
VQRTE00,12.0,4,5,2,53.43,0.315,0.0,0.0
VQRTE00,12.0,4,5,3,52.3,0.19,0.0,0.0
VQRTE00,12.0,4,5,4,55.320004,0.16,0.0,0.0
VQRTE00,12.0,4,5,5,54.55,0.185,0.0,0.0
VQRTE00,12.0,4,5,6,53.43,0.385,0.0,0.0
VQRTE00,12.0,4,5,7,54.43,0.585,0.0,0.0
VQRTE00,12.0,4,5,8,55.42,0.64,0.0,0.0
VQRTE00,12.0,4,5,9,63.29,0.81,0.0244,0.0
VQRTE00,12.0,4,5,10,53.01,1.16,0.0244,0.0
VQRTE00,12.0,4,5,11,52.67,1.56,0.0,0.0
VQRTE00,12.0,4,5,12,55.0,1.675,0.0488,0.0
VQRTE00,12.0,4,5,13,56.52,1.415,0.0244,0.0
VQRTE00,12.0,4,5,14,53.54,1.365,0.0732,0.0
VQRTE00,12.0,4,5,15,49.98,1.515,0.1707,0.0
VQRTE00,12.0,4,5,16,56.78,1.475,0.3902,0.0
VQRTE00,12.0,4,5,17,50.110004,1.535,0.5854,0.0
VQRTE00,12.0,4,5,18,56.69,1.44,0.8049,0.0
VQRTE00,12.0,4,5,19,56.16,1.425,0.6341,0.0
VQRTE00,12.0,4,5,20,49.72,1.315,0.3902,0.0
VQRTE00,12.0,4,5,21,53.16,1.4,0.3415,0.0
VQRTE00,12.0,4,5,22,29.67,1.51,0.6098,0.0
VQRTE00,12.0,4,5,23,53.869995,0.915,0.1951,0.0
VQRTE00,12.0,4,6,0,52.339996,0.475,0.0,0.0
VQRTE00,12.0,4,6,1,52.52,0.315,0.0244,0.0
VQRTE00,12.0,4,6,2,59.67,0.165,0.0,0.0
VQRTE00,12.0,4,6,3,66.06,0.338783784595,0.0,0.0
VQRTE00,12.0,4,6,4,65.75,0.291857144571,0.0,0.0
VQRTE00,12.0,4,6,5,64.72,0.330857141714,0.0,0.0
VQRTE00,12.0,4,6,6,64.33,0.21,0.0,0.0
VQRTE00,12.0,4,6,7,57.54,0.375,0.0,0.0
VQRTE00,12.0,4,6,8,53.59,0.535,0.0,0.0
VQRTE00,12.0,4,6,9,55.5,0.55,0.0,0.0
VQRTE00,12.0,4,6,10,58.03,0.81,0.0,0.0
VQRTE00,12.0,4,6,11,55.47,1.015,0.0,0.0
VQRTE00,12.0,4,6,12,51.78,1.19,0.0,0.0
VQRTE00,12.0,4,6,13,58.170002,0.94,0.0,0.0
VQRTE00,12.0,4,6,14,54.34,1.075,0.0,0.0
VQRTE00,12.0,4,6,15,57.05,1.21,0.0976,0.0
VQRTE00,12.0,4,6,16,56.17,1.275,0.1951,0.0
VQRTE00,12.0,4,6,17,49.25,1.325,0.3171,0.0
VQRTE00,12.0,4,6,18,55.03,1.2,0.439,0.0
VQRTE00,12.0,4,6,19,50.58,1.31,0.3171,0.0
VQRTE00,12.0,4,6,20,59.83,1.05,0.2195,0.0
VQRTE00,12.0,4,6,21,53.53,1.16,0.1463,0.0
VQRTE00,12.0,4,6,22,48.57,1.36,0.122,0.0
VQRTE00,12.0,4,6,23,54.870003,0.675,0.0,0.0
VQRTE00,12.0,4,0,0,66.81,0.36,0.0,0.0
VQRTE00,12.0,4,0,1,66.91,0.25,0.0,0.0
VQRTE00,12.0,4,0,2,64.35,0.362272728485,0.0,0.0
VQRTE00,12.0,4,0,3,67.86,0.245000001176,0.0,0.0
VQRTE00,12.0,4,0,4,60.77,0.245625002188,0.0,0.0
VQRTE00,12.0,4,0,5,51.519997,0.19,0.0,0.0
VQRTE00,12.0,4,0,6,39.35,0.31,0.0,0.0
VQRTE00,12.0,4,0,7,49.06,0.66,0.0,0.0
VQRTE00,12.0,4,0,8,53.5,0.575,0.0,0.0
VQRTE00,12.0,4,0,9,59.26,0.56,0.6098,0.0
VQRTE00,12.0,4,0,10,62.190002,0.725,0.3659,0.0
VQRTE00,12.0,4,0,11,58.39,0.765,0.0488,0.0
VQRTE00,12.0,4,0,12,50.059998,1.04,0.0488,0.0
VQRTE00,12.0,4,0,13,55.64,0.835,0.0488,0.0
VQRTE00,12.0,4,0,14,52.28,1.085,0.0732,0.0
VQRTE00,12.0,4,0,15,56.670002,1.19,0.0732,0.0
VQRTE00,12.0,4,0,16,58.869995,1.235,0.0732,0.0
VQRTE00,12.0,4,0,17,54.85,1.4,0.2439,0.0
VQRTE00,12.0,4,0,18,56.19,1.14,0.9512,0.0
VQRTE00,12.0,4,0,19,57.92,1.125,0.9268,0.0
VQRTE00,12.0,4,0,20,56.27,1.115,0.9024,0.0
VQRTE00,12.0,4,0,21,57.24,1.235,0.2439,0.0
VQRTE00,12.0,4,0,22,58.73,1.09,0.0732,0.0
VQRTE00,12.0,4,0,23,50.25,0.735,0.0,0.0
VQRTE00,12.0,4,1,0,51.7,0.46,0.0,0.0
VQRTE00,12.0,4,1,1,66.67,0.285,0.0,0.0
VQRTE00,12.0,4,1,2,70.0,0.19,0.0,0.0
VQRTE00,12.0,4,1,3,70.0,0.264393938788,0.0,0.0
VQRTE00,12.0,4,1,4,70.0,0.262121215455,0.0,0.0
VQRTE00,12.0,4,1,5,69.83,0.175,0.0,0.0
VQRTE00,12.0,4,1,6,65.14,0.235,0.0,0.0
VQRTE00,12.0,4,1,7,57.72,0.45,0.0,0.0
VQRTE00,12.0,4,1,8,53.11,0.45,0.0244,0.0
VQRTE00,12.0,4,1,9,53.95,0.585,0.6341,0.0
VQRTE00,12.0,4,1,10,50.1,0.665,0.6098,0.0
VQRTE00,12.0,4,1,11,56.69,1.015,0.0732,0.0
VQRTE00,12.0,4,1,12,57.159996,1.065,0.0488,0.0
VQRTE00,12.0,4,1,13,55.32,1.1,0.0488,0.0
VQRTE00,12.0,4,1,14,58.48,1.29,0.0488,0.0
VQRTE00,12.0,4,1,15,49.47,1.565,0.0732,0.0
VQRTE00,12.0,4,1,16,58.62,1.385,0.0244,0.0
VQRTE00,12.0,4,1,17,52.25,1.485,0.1707,0.0
VQRTE00,12.0,4,1,18,57.92,1.285,0.9268,0.0
VQRTE00,12.0,4,1,19,50.7,1.36,0.9268,0.0
VQRTE00,12.0,4,1,20,61.120003,1.2,0.9024,0.0
VQRTE00,12.0,4,1,21,54.4,1.185,0.2927,0.0
VQRTE00,12.0,4,1,22,50.18,1.0,0.1463,0.0
VQRTE00,12.0,4,1,23,49.8,0.675,0.0,0.0
VQRTE00,12.0,4,2,0,55.3,0.3,0.0,0.0
VQRTE00,12.0,4,2,1,53.73,0.175,0.0,0.0
VQRTE00,12.0,4,2,2,47.830006,0.15,0.0,0.0
VQRTE00,12.0,4,2,3,47.0,0.292500000556,0.0,0.0
VQRTE00,12.0,4,2,4,47.0,0.261944445556,0.0,0.0
VQRTE00,12.0,4,2,5,45.27,0.16,0.0,0.0
VQRTE00,12.0,4,2,6,41.53,0.325,0.0,0.0
VQRTE00,12.0,4,2,7,40.46,0.6,0.0,0.0
VQRTE00,12.0,4,2,8,51.7468984167,4.207222225,0.0,0.0
VQRTE00,12.0,4,2,9,45.9219814595,10.5667567541,0.6098,0.1457
VQRTE00,12.0,4,2,10,46.51,3.07,0.439,0.0
VQRTE00,12.0,4,2,11,50.61,2.185,0.0976,0.0
VQRTE00,12.0,4,2,12,44.71,1.985,0.0244,0.0
VQRTE00,12.0,4,2,13,48.36,2.025,0.0488,0.0
VQRTE00,12.0,4,2,14,51.05572,3.545,0.0244,0.0
VQRTE00,12.0,4,2,15,48.37176,6.325,0.0732,0.0441
VQRTE00,12.0,4,2,16,49.79068,6.2250004,0.0732,0.0172
VQRTE00,12.0,4,2,17,48.245342,6.7250004,0.1707,0.0518
VQRTE00,12.0,4,2,18,43.358803,13.13,1.0,0.2266
VQRTE00,12.0,4,2,19,33.080635,30.54,1.0,0.6479
VQRTE00,12.0,4,2,20,38.989246,15.375,0.9756,0.3357
VQRTE00,12.0,4,2,21,46.04941,6.415,0.3171,0.0871
VQRTE00,12.0,4,2,22,48.061287,4.88,0.122,0.0
VQRTE00,12.0,4,2,23,52.384407,2.8899999,0.0,0.0
VQRTE00,12.0,4,3,0,56.99332,1.09,0.0,0.0
VQRTE00,12.0,4,3,1,52.38053,0.81,0.0,0.0
VQRTE00,12.0,4,3,2,51.128708,0.36,0.0,0.0
VQRTE00,12.0,4,3,3,49.926155,0.28,0.0,0.0
VQRTE00,12.0,4,3,4,51.42857,0.225,0.0,0.0
VQRTE00,12.0,4,3,5,52.786667,0.3,0.0,0.0
VQRTE00,12.0,4,3,6,49.919685,0.95,0.0,0.0
VQRTE00,12.0,4,3,7,49.550095,2.1000001,0.0,0.0
VQRTE00,12.0,4,3,8,49.16139,4.925,0.0,0.0
VQRTE00,12.0,4,3,9,47.85991,7.9049997,0.7073,0.0748
VQRTE00,12.0,4,3,10,49.112263,7.31,0.5366,0.0442
VQRTE00,12.0,4,3,11,49.180313,5.235,0.0732,0.0147
VQRTE00,12.0,4,3,12,48.169563,5.61,0.0488,0.038
VQRTE00,12.0,4,3,13,50.31231,4.915,0.0244,0.0
VQRTE00,12.0,4,3,14,51.765545,5.9700003,0.0244,0.0
VQRTE00,12.0,4,3,15,51.976223,5.99,0.0488,0.0
VQRTE00,12.0,4,3,16,48.135525,6.7850003,0.0732,0.0546
VQRTE00,12.0,4,3,17,48.36882,7.0,0.122,0.0533
VQRTE00,12.0,4,3,18,40.078518,14.67,0.9024,0.3065
VQRTE00,12.0,4,3,19,31.014011,29.09,0.9268,0.6654
VQRTE00,12.0,4,3,20,37.348164,16.57,0.878,0.3814
VQRTE00,12.0,4,3,21,40.486893,9.665,0.2195,0.2312
VQRTE00,12.0,4,3,22,41.311604,8.175,0.1707,0.1962
VQRTE00,12.0,4,3,23,48.557606,3.21,0.0,0.0
VRPSV70,13.0,4,4,0,47.60706,0.96000004,0.0,0.0
VRPSV70,13.0,4,4,1,49.989445,0.615,0.0,0.0
VRPSV70,13.0,4,4,2,50.933334,0.41500002,0.0,0.0
VRPSV70,13.0,4,4,3,48.745808,0.18,0.0,0.0
VRPSV70,13.0,4,4,4,49.545456,0.28,0.0,0.0
VRPSV70,13.0,4,4,5,50.145473,0.27499998,0.0,0.0
VRPSV70,13.0,4,4,6,49.713333,0.575,0.0,0.0
VRPSV70,13.0,4,4,7,50.847122,1.585,0.0,0.0
VRPSV70,13.0,4,4,8,37.88452,10.685,0.3659,0.2818
VRPSV70,13.0,4,4,9,24.64931,29.415,0.6098,0.7631
VRPSV70,13.0,4,4,10,34.073696,13.2,0.5854,0.3776
VRPSV70,13.0,4,4,11,43.95445,6.25,0.3415,0.1229
VRPSV70,13.0,4,4,12,42.86875,5.775,0.3171,0.1325
VRPSV70,13.0,4,4,13,45.665047,4.55,0.2439,0.0
VRPSV70,13.0,4,4,14,42.057217,6.895,0.3415,0.1616
VRPSV70,13.0,4,4,15,41.486084,7.1000004,0.3659,0.1734
VRPSV70,13.0,4,4,16,40.964764,6.69,0.3902,0.1752
VRPSV70,13.0,4,4,17,36.600185,5.675,0.3659,0.2269
VRPSV70,13.0,4,4,18,37.117096,10.400001,0.4634,0.2893
VRPSV70,13.0,4,4,19,34.949207,12.195,0.5122,0.3492
VRPSV70,13.0,4,4,20,42.0254,5.8250003,0.3415,0.1461
VRPSV70,13.0,4,4,21,44.772232,3.44,0.0244,0.0
VRPSV70,13.0,4,4,22,47.398464,2.7350001,0.0,0.0
VRPSV70,13.0,4,4,23,49.38277,2.015,0.0,0.0
VRPSV70,13.0,4,5,0,45.002365,1.125,0.0,0.0
VRPSV70,13.0,4,5,1,48.88937,0.69000006,0.0,0.0
VRPSV70,13.0,4,5,2,50.604,0.56,0.0,0.0
VRPSV70,13.0,4,5,3,48.532246,0.4,0.0,0.0
VRPSV70,13.0,4,5,4,49.326923,0.315,0.0,0.0
VRPSV70,13.0,4,5,5,49.88524,0.375,0.0,0.0
VRPSV70,13.0,4,5,6,49.36515,0.53499997,0.0,0.0
VRPSV70,13.0,4,5,7,47.527367,1.125,0.0,0.0
VRPSV70,13.0,4,5,8,48.598103,1.615,0.0244,0.0
VRPSV70,13.0,4,5,9,48.16661,2.35,0.0244,0.0
VRPSV70,13.0,4,5,10,49.379852,2.685,0.0244,0.0
VRPSV70,13.0,4,5,11,46.972553,3.17,0.0,0.0
VRPSV70,13.0,4,5,12,47.28488,3.24,0.0244,0.0
VRPSV70,13.0,4,5,13,46.958683,3.59,0.0,0.0
VRPSV70,13.0,4,5,14,47.19327,3.29,0.0,0.0
VRPSV70,13.0,4,5,15,45.088745,3.355,0.0,0.0
VRPSV70,13.0,4,5,16,47.927746,3.09,0.0,0.0
VRPSV70,13.0,4,5,17,46.00925,3.52,0.0244,0.0
VRPSV70,13.0,4,5,18,44.888428,3.32,0.1463,0.0
VRPSV70,13.0,4,5,19,47.448803,3.465,0.0976,0.0
VRPSV70,13.0,4,5,20,49.893158,2.625,0.0488,0.0
VRPSV70,13.0,4,5,21,48.358467,2.445,0.0,0.0
VRPSV70,13.0,4,5,22,48.052597,2.655,0.0,0.0
VRPSV70,13.0,4,5,23,43.80437,1.65,0.0,0.0
VRPSV70,13.0,4,6,0,45.522972,1.215,0.0,0.0
VRPSV70,13.0,4,6,1,49.178085,0.735,0.0,0.0
VRPSV70,13.0,4,6,2,49.112743,0.485,0.0,0.0
VRPSV70,13.0,4,6,3,49.762554,0.31,0.0,0.0
VRPSV70,13.0,4,6,4,46.979214,0.335,0.0,0.0
VRPSV70,13.0,4,6,5,48.510254,0.275,0.0,0.0
VRPSV70,13.0,4,6,6,53.233482,0.45000002,0.0,0.0
VRPSV70,13.0,4,6,7,49.61449,0.97499996,0.0,0.0
VRPSV70,13.0,4,6,8,49.86664,1.175,0.0,0.0
VRPSV70,13.0,4,6,9,47.88108,1.4549999,0.0,0.0
VRPSV70,13.0,4,6,10,48.281948,2.06,0.0,0.0
VRPSV70,13.0,4,6,11,46.676,2.49,0.0,0.0
VRPSV70,13.0,4,6,12,48.599663,3.005,0.0,0.0
VRPSV70,13.0,4,6,13,48.92156,2.605,0.0,0.0
VRPSV70,13.0,4,6,14,47.245743,2.8400002,0.0,0.0
VRPSV70,13.0,4,6,15,43.99269,3.13,0.0,0.0
VRPSV70,13.0,4,6,16,44.444477,3.425,0.0244,0.0
VRPSV70,13.0,4,6,17,46.72426,3.24,0.0244,0.0
VRPSV70,13.0,4,6,18,48.09646,2.955,0.0488,0.0
VRPSV70,13.0,4,6,19,48.129116,2.95,0.0244,0.0
VRPSV70,13.0,4,6,20,49.296883,2.6399999,0.0,0.0
VRPSV70,13.0,4,6,21,48.104275,2.825,0.0,0.0
VRPSV70,13.0,4,6,22,47.67648,2.6999998,0.0,0.0
VRPSV70,13.0,4,6,23,47.56847,1.95,0.0,0.0
VRPSV70,13.0,4,0,0,49.690876,1.07,0.0,0.0
VRPSV70,13.0,4,0,1,50.9193,0.78000003,0.0,0.0
VRPSV70,13.0,4,0,2,51.940002,0.49,0.0,0.0
VRPSV70,13.0,4,0,3,49.138268,0.32,0.0,0.0
VRPSV70,13.0,4,0,4,45.125,0.18,0.0,0.0
VRPSV70,13.0,4,0,5,49.303482,0.3,0.0,0.0
VRPSV70,13.0,4,0,6,53.435207,0.475,0.0,0.0
VRPSV70,13.0,4,0,7,49.8476,0.84999996,0.0,0.0
VRPSV70,13.0,4,0,8,50.26466,1.185,0.4146,0.0
VRPSV70,13.0,4,0,9,49.745117,1.45,0.6585,0.0
